2963,0,2,Outer Banks Aviators,Pro Baseball Experience,O'Richards,Satchel,,37,20,4,2045,206,The United States,75641,Spokane,4,192,225,2,1,2,432,0,3,0,460,393,464,438,438,464,462,411,464,438,442,464,462,411,464,438,442,464,5,2,2,110,40,40,110,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,60,60,160,60,160,160,60,60,160,0,200,185,0,0,0,200,0,0,0,1,550,.319,31,4,27,63,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,50,,,,,160,2,eol
3030,0,2,Outer Banks Aviators,Pro Baseball Experience,Porter,Maximillion,,80,20,4,2046,206,The United States,25198,Ft. Lewis,4,186,170,1,1,12,576,0,5,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,400,400,400,400,400,400,5,5,1,100,84,44,17,2,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.249,0,0,18,45,115,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,1.2000,448,0,0,0,330,0,330,329,0,0,329,0,0,0,0,0,392,0,392,392,0,0,392,0,0,0,127,,,,,10,17,eol
3101,0,2,Outer Banks Aviators,Pro Baseball Experience,PowerBatLittleBark,OneDog,,2,20,4,2047,206,The United States,13776,Cincinnati,4,194,183,2,1,3,432,0,3,0,431,212,429,417,417,437,431,212,429,417,417,437,431,212,429,417,417,437,5,2,2,120,86,86,120,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,82,42,80,40,40,80,82,42,80,0,0,200,100,169,0,176,0,0,0,1,550,.289,12,1,20,55,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,50,,,,,40,2,eol
3123,0,2,Outer Banks Aviators,Pro Baseball Experience,Eshenbaugh,Patrick,,21,20,4,2048,206,The United States,0,,4,188,210,2,2,7,144,0,1,0,460,332,426,426,447,456,462,332,426,426,447,458,462,332,426,426,447,458,5,0,0,60,40,40,60,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,170,80,98,60,60,98,170,80,98,0,0,0,0,0,0,200,100,200,0,1,550,.309,26,1,20,59,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,49,141,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,47,,,,,60,3,eol
3159,0,2,Outer Banks Aviators,Pro Baseball Experience,Jones,Curtis,,22,20,4,2048,206,The United States,59354,Pittsburgh,4,190,198,1,1,5,288,0,2,0,436,212,451,426,426,438,436,212,452,426,426,438,436,212,452,426,426,438,5,0,0,90,80,80,90,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,140,120,130,40,40,130,140,120,130,0,0,182,0,200,0,0,0,100,0,1,550,.299,12,1,25,59,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,49,141,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,40,3,eol
3178,0,2,Outer Banks Aviators,Pro Baseball Experience,Ghosty,Abe,,28,20,4,2049,206,The United States,13181,Chicago,4,172,170,3,1,8,0,0,0,0,403,278,332,363,403,406,403,278,332,363,403,406,403,278,332,363,403,406,5,1,1,58,40,40,58,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,190,140,170,130,40,170,190,140,170,0,100,0,150,0,200,150,200,118,0,1,550,.257,18,1,10,42,108,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,47,,,,,40,2,eol
3215,0,2,Outer Banks Aviators,Pro Baseball Experience,Holliday,Doc,,51,20,4,2050,206,The United States,80506,Tombstone,4,198,225,1,1,11,0,0,1,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,419,398,419,398,419,398,5,5,1,100,80,44,18,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.264,0,0,16,45,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,.9978,381,258,0,0,0,258,0,249,0,0,0,0,0,258,0,0,0,258,0,249,0,0,0,0,0,0,100,,,,,10,18,eol
3255,0,2,Outer Banks Aviators,Pro Baseball Experience,King,Sniper,,6,20,4,2050,206,The United States,0,,4,184,200,1,1,11,0,0,1,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,406,398,407,399,407,398,5,5,1,100,80,53,11,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.279,0,0,14,45,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,1.2003,312,0,0,0,0,0,268,0,0,0,275,273,0,0,0,0,0,0,268,0,0,0,275,273,0,0,86,,,,,10,13,eol
2584,0,1,New York Voyagers,Pro Baseball Experience,TANK,GOAT,,5,20,4,2042,206,The United States,32690,Houston,1,198,280,1,2,11,1296,0,10,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,431,467,431,467,431,467,5,5,1,130,80,53,16,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.233,0,0,12,31,133,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,.9995,453,400,0,0,0,383,0,388,0,400,401,0,0,400,0,0,0,383,0,388,0,400,401,0,0,0,126,,,,,10,16,eol
2687,0,1,New York Voyagers,Pro Baseball Experience,Arcanum,Valorant,,78,19,8,2038,177,South Korea,3310,Anyang,2,190,225,1,1,12,1584,0,12,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,420,401,403,401,405,401,5,5,1,100,80,44,18,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.249,0,0,17,44,130,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,1.2007,446,382,0,0,0,0,0,367,0,0,384,0,0,382,0,0,0,0,0,367,0,0,384,0,0,0,106,,,,,10,18,eol
2722,0,1,New York Voyagers,Pro Baseball Experience,O'Tage,Sebastian,,44,6,10,2039,206,The United States,12985,Brooklyn,4,192,220,1,1,2,1584,0,11,0,465,403,464,442,447,464,465,403,464,447,447,464,465,403,464,447,447,464,5,1,1,110,100,100,110,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,150,88,82,60,60,82,150,88,82,0,200,178,200,173,200,156,160,150,0,1,550,.322,31,4,27,66,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,50,,,,,60,2,eol
2794,0,1,New York Voyagers,Pro Baseball Experience,Bonga,Udo,,1,20,4,2042,206,The United States,13181,Chicago,1,188,210,1,1,9,1008,0,7,0,487,393,438,438,473,481,487,403,438,438,473,481,487,403,438,438,473,481,5,0,0,80,40,40,80,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,170,100,100,60,60,100,170,100,100,0,0,0,152,126,0,200,0,200,0,1,550,.333,35,3,22,63,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,60,2,eol
2838,0,1,New York Voyagers,Pro Baseball Experience,Woods,PDub,,11,20,4,2043,206,The United States,69839,Ventura,4,192,195,1,2,11,1008,0,8,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,419,455,422,468,419,456,5,5,1,140,80,53,16,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.236,0,0,13,32,135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,.9991,456,400,0,400,401,398,0,392,0,0,0,0,0,400,0,400,401,398,0,392,0,0,0,0,0,0,119,,,,,10,16,eol
2840,0,1,New York Voyagers,Pro Baseball Experience,Tegge,Nolan,,21,20,4,2043,206,The United States,13978,Clarksville,4,186,180,1,1,5,864,0,6,0,448,445,481,464,447,438,448,447,481,464,447,438,448,447,481,464,447,438,5,1,1,140,130,130,140,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,160,120,160,40,40,160,160,120,160,0,0,200,150,200,100,182,200,176,0,1,550,.313,33,5,31,72,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,40,2,eol
2872,0,1,New York Voyagers,Pro Baseball Experience,Alvarez,Ryan,,16,20,4,2046,151,Puerto Rico,70279,San Juan,5,172,160,1,2,12,288,0,3,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,387,374,400,375,390,375,5,5,1,100,80,44,18,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.260,0,0,18,51,122,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,1.2009,427,0,0,0,0,328,333,330,0,0,0,0,0,0,0,0,0,328,333,330,0,0,0,0,0,0,94,,,,,10,18,eol
2875,0,1,New York Voyagers,Pro Baseball Experience,Jones,Ransom,,22,20,4,2042,206,The United States,27887,Gas City,4,192,210,1,1,12,864,0,7,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,475,433,472,433,473,433,5,5,1,60,80,43,19,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.223,0,0,11,38,143,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,.9977,475,404,0,0,0,401,0,0,0,0,404,0,0,404,0,0,0,401,0,0,0,0,404,0,0,0,137,,,,,10,19,eol
2906,0,1,New York Voyagers,Pro Baseball Experience,Moose Jr.,Joey,,14,20,4,2044,206,The United States,13181,Chicago,4,192,225,1,2,11,864,0,7,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,440,422,470,422,444,422,5,5,1,130,80,44,18,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.233,0,0,12,40,137,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1.2019,460,385,0,0,387,378,0,373,0,0,0,386,0,385,0,0,387,378,0,373,0,0,0,386,0,0,122,,,,,10,18,eol
2925,0,1,New York Voyagers,Pro Baseball Experience,Scatoes,Moe,,18,20,4,2044,206,The United States,23176,El Paso,4,188,225,1,2,3,720,0,5,0,454,417,498,440,447,447,454,417,498,445,447,447,454,417,498,445,447,447,5,2,2,80,40,40,80,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,100,80,40,40,40,40,100,80,40,0,0,200,0,0,0,152,100,0,0,1,550,.322,32,3,34,65,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,47,,,,,40,2,eol
2930,0,1,New York Voyagers,Pro Baseball Experience,Thompson,Jazzy,,20,20,4,2044,206,The United States,0,,4,188,205,2,1,3,576,0,4,0,442,302,490,350,426,447,442,302,490,350,426,447,442,302,490,350,426,447,5,0,0,50,40,40,50,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,40,40,40,40,40,40,40,40,40,0,0,200,200,158,100,200,200,186,0,1,550,.312,21,0,32,40,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,40,2,eol
3039,0,1,New York Voyagers,Pro Baseball Experience,Dog,Summuh,,23,20,4,2046,206,The United States,57649,Orlando,4,190,215,3,1,6,432,0,3,0,450,332,393,426,440,447,450,332,393,426,440,447,450,332,393,426,440,447,5,1,1,80,40,40,80,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,190,120,170,110,40,170,190,120,170,0,100,0,156,0,200,161,200,150,0,1,550,.295,24,2,14,59,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,40,2,eol
3043,0,1,New York Voyagers,Pro Baseball Experience,Payne,Brian,,19,20,4,2046,206,The United States,75641,Spokane,4,190,215,2,1,10,432,0,3,0,468,369,438,438,452,464,471,393,438,438,458,464,471,393,438,438,458,464,5,2,2,80,40,40,80,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,60,60,140,60,160,140,60,60,140,0,200,100,0,112,0,0,115,150,0,1,550,.319,31,3,22,63,75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,160,2,eol
3074,0,1,New York Voyagers,Pro Baseball Experience,Adkins,Taylor,Scrobbles,88,20,4,2047,206,The United States,75641,Spokane,4,172,160,1,1,12,432,0,4,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,407,434,403,423,402,424,5,5,1,100,80,53,16,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.248,0,0,14,39,128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,.9981,441,363,0,0,0,361,0,0,0,369,372,0,0,363,0,0,0,361,0,0,0,369,372,0,0,0,102,,,,,10,16,eol
3136,0,1,New York Voyagers,Pro Baseball Experience,Von Kriestalhauser,Kries,,15,20,4,2048,74,Germany,52569,Munich,4,186,200,1,1,8,144,0,1,0,436,332,363,363,429,435,444,332,363,363,432,444,444,332,363,363,432,444,5,1,1,80,40,40,80,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,190,100,100,100,40,100,190,100,100,0,42,0,0,0,106,150,200,100,0,1,550,.286,24,2,12,42,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,49,141,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,40,3,eol
3174,0,1,New York Voyagers,Pro Baseball Experience,Croakwell,Professor,,75,20,4,2049,206,The United States,0,,4,204,225,1,1,12,144,0,2,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,415,375,390,375,390,375,5,5,1,100,80,44,18,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.254,0,0,18,51,124,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,1.2017,432,325,0,0,0,325,0,0,0,0,330,0,0,325,0,0,0,325,0,0,0,0,330,0,0,0,103,,,,,10,18,eol
3226,0,1,New York Voyagers,Pro Baseball Experience,Stover,Anthony,,38,20,4,2050,206,The United States,43796,LaPlace,4,196,250,1,2,11,0,0,1,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,372,381,389,397,371,380,5,5,1,100,80,53,11,3,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.277,0,0,16,46,92,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,.9967,336,0,0,0,0,326,0,0,0,324,328,0,0,0,0,0,0,323,0,0,0,322,326,0,0,0,86,,,,,10,12,eol
3235,0,1,New York Voyagers,Pro Baseball Experience,Tanaka,Isuro,Kamikaze,8,20,4,2050,98,Japan,87442,Wakayama,2,194,200,3,1,4,0,0,0,0,400,212,426,332,409,393,410,212,426,332,409,411,410,212,426,332,409,411,5,1,1,80,80,80,80,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,170,100,80,100,40,80,170,100,80,0,0,0,200,0,0,100,0,150,0,1,550,.272,12,1,20,36,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,70,141,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,50,,,,,40,4,eol
3265,0,1,New York Voyagers,Pro Baseball Experience,Martin,Daniel,,25,20,4,2050,206,The United States,69095,St. Louis,4,202,280,1,1,11,0,0,1,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,391,380,388,375,390,375,5,5,1,100,80,55,8,1,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.288,0,0,15,50,72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,1.2023,285,263,0,270,0,0,0,0,0,0,0,287,0,260,0,266,0,0,0,0,0,0,0,283,0,0,85,,,,,10,9,eol
2450,0,3,Providence Crabs,Pro Baseball Experience,Brooks,Beckett,,21,6,12,2033,235,Montserrat,0,,4,190,195,1,1,6,2304,0,15,0,268,273,212,278,273,273,268,273,212,273,273,273,268,273,212,278,273,273,5,2,2,50,40,40,50,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,180,134,100,100,40,100,180,134,100,0,0,150,160,152,200,0,0,0,0,1,550,.190,13,0,4,26,163,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,40,2,eol
2557,0,3,Providence Crabs,Pro Baseball Experience,Hernandez,Nico,,91,20,6,2041,206,The United States,55211,New York,4,188,200,2,1,3,864,0,6,0,448,447,452,423,447,438,448,447,452,423,447,438,448,447,452,423,447,438,5,2,2,84,80,80,84,80,80,1,1,1,1,1,1,21,15,30,1,1,44,2,3,80,40,80,40,40,80,80,40,80,0,0,200,150,200,0,0,120,0,0,1,550,.306,35,3,25,58,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.0000,31,141,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,40,2,eol
2601,0,3,Providence Crabs,Pro Baseball Experience,Ji-Woo,Kim,,14,3,11,2040,177,South Korea,0,,2,172,160,1,1,11,1440,0,11,0,20,41,58,1,1,1,20,41,58,1,1,1,20,41,58,1,1,1,1,1,0,1,1,1,1,1,1,464,419,469,423,465,419,5,5,1,114,80,44,14,1,75,50,100,25,10,100,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,.246,0,0,12,40,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,.9992,410,338,328,0,0,0,338,335,0,0,337,0,0,338,328,0,0,0,338,335,0,0,337,0,0,0,118,,,,,10,14,eol
